id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
mens-southwestern-university-texas,Southwestern University (Texas),boys,Georgetown,TX,30.634341,-97.665738,Southern Athletic Association,82,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.southwestern.edu/
mens-spalding-university,Spalding University,boys,Louisville,KY,38.242407,-85.757725,St. Louis Intercollegiate Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the St. Louis Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.spalding.edu/
mens-springfield-college,Springfield College,boys,Springfield,MA,42.101576,-72.556751,New England Women's and Men's Athletic Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the New England Women's and Men's Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.springfield.edu/
mens-st-john-fisher-university,St. John Fisher University,boys,Rochester,NY,43.116259,-77.513056,Empire 8,71,76,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the Empire 8. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.sjfc.edu/
mens-st-joseph-s-university-ny-brooklyn,St. Joseph's University NY (Brooklyn),boys,Brooklyn,NY,40.690418,-73.967664,Skyline Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.sjcny.edu/
mens-st-joseph-s-university-new-york-l-i,"St. Joseph's University, New York L.I.",boys,Brooklyn,NY,40.690418,-73.967664,Skyline Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.sjcny.edu/
mens-st-lawrence-university,St. Lawrence University,boys,Canton,NY,44.589879,-75.161343,Liberty League,78,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.stlawu.edu/
mens-st-mary-s-college-of-maryland,St. Mary's College of Maryland,boys,St. Mary's City,MD,38.190904,-76.429097,United East Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the United East Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.smcm.edu/
mens-st-norbert-college,St. Norbert College,boys,De Pere,WI,44.44483,-88.067812,Northern Athletics Collegiate Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.snc.edu/
mens-st-olaf-college,St. Olaf College,boys,Northfield,MN,44.461529,-93.182039,Minnesota Intercollegiate Athletic Conference,91,88,Business|Education|Biology,Private,,,"Auto-generated profile: Private program in the Minnesota Intercollegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing both high-level soccer and strong academics. Verify roster fit, admissions, and aid directly with the school.",https://wp.stolaf.edu/
mens-state-university-of-new-york-maritime-college,State University of New York Maritime College,boys,Throggs Neck,NY,40.807217,-73.795309,Skyline Conference,68,68,Engineering|Leadership|Government,Public,,,"Auto-generated profile: Public program in the Skyline Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.sunymaritime.edu/
