id,school,gender,city,state,lat,lng,conference,soccerLevel,academicLevel,academicKnownFor,type,enrollment,nickname,notes,website
womens-rhodes-college,Rhodes College,girls,Memphis,TN,35.154405,-89.990803,Southern Athletic Association,74,86,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Southern Athletic Association. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.rhodes.edu/
womens-ripon-college,Ripon College,girls,Ripon,WI,43.844135,-88.842333,Midwest Conference,68,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Midwest Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.ripon.edu/
womens-rivier-university,Rivier University,girls,Nashua,NH,42.738676,-71.45626,Great Northeast Athletic Conference,64,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Great Northeast Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rivier.edu/
womens-roanoke-college,Roanoke College,girls,Salem,VA,37.294861,-80.055467,Old Dominion Athletic Conf.,77,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Old Dominion Athletic Conf.. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.roanoke.edu/
womens-rochester-institute-of-technology,Rochester Institute of Technology,girls,Rochester,NY,43.084188,-77.67386,Liberty League,78,86,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Liberty League. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.rit.edu/
womens-rockford-university,Rockford University,girls,Rockford,IL,42.270639,-89.019536,Northern Athletics Collegiate Conference,68,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Northern Athletics Collegiate Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rockford.edu/
womens-roger-williams-university,Roger Williams University,girls,Bristol,RI,41.650214,-71.260374,Conference of New England,77,76,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Conference of New England. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rwu.edu/
womens-rose-hulman-institute-of-technology,Rose-Hulman Institute of Technology,girls,Terre Haute,IN,39.483602,-87.326749,Heartland Collegiate Athletic Conference,66,86,Engineering|Computer Science|Math,Private,,,"Auto-generated profile: Private program in the Heartland Collegiate Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families prioritizing academics first while still staying in the D3 soccer market. Verify roster fit, admissions, and aid directly with the school.",https://www.rose-hulman.edu/
womens-rosemont-college,Rosemont College,girls,Rosemont,PA,40.033417,-75.32925,Independent,62,75,Business|Biology|Psychology,Private,,,"Auto-generated profile: Private program in the Independent. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rosemont.edu/
womens-rowan-university,Rowan University,girls,Glassboro,NJ,39.709108,-75.119119,New Jersey Athletic Conference,84,68,Business|Psychology|Education,Public,,,"Auto-generated profile: Public program in the New Jersey Athletic Conference. Academic score is a heuristic estimate based on institutional reputation and school type; soccer score combines conference strength with recent ranking signals. This profile is best for families seeking a balanced D3 fit and a wider range of admissions outcomes. Verify roster fit, admissions, and aid directly with the school.",https://www.rowan.edu/
